task_idx,scenario,backend,backend_kind,model,model_kind,params_millions,params_millions_config,prompt,prompt_chars,gen_tokens_target,call_idx,sample_idx,is_warmup,warmup_idx,rep,mode,status,error,started_at_unix,prompt_tokens,prefill_ms,prefill_cuda_event_ms,kv_decode_ms,kv_decode_cuda_event_ms,gen_tokens,ollama_wall_ms,ollama_total_duration_ms,ollama_load_ms,ollama_done_reason,params_millions_measured,latency_ms,cuda_event_ms,tokens_total,tokens_per_s,gpu_peak_mb,hf_load_ms
42,short,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Summarize RLHF in one sentence.,31,64,171,515,False,,2,e2e_kv,ok,,1766545431.3437188,9,21.357700000180557,,1486.772700000074,,64,,,,,74.824704,1508.1304000002547,,73,48.404302439621716,,
43,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,64,172,516,True,0,,prefill,ok,,1766545432.8523064,92,758.716,,2165.1059,,0,11911.391600000115,11835.1815,8854.7178,length,20900.0,758.716,,92,121.25749292225285,,
43,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,64,172,517,True,0,,kv_decode,ok,,1766545432.8523064,92,758.716,,2165.1059,,64,11911.391600000115,11835.1815,8854.7178,length,20900.0,2165.1059,,64,29.559755021682776,,
43,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,64,172,518,True,0,,e2e_kv,ok,,1766545432.8523064,92,758.716,,2165.1059,,64,11911.391600000115,11835.1815,8854.7178,length,20900.0,2923.8219,,156,53.354823014356654,,
43,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,64,173,519,False,,0,prefill,ok,,1766545444.7638361,92,42.5741,,2389.3014,,0,2704.5217999998385,2689.2299,245.1074,length,20900.0,42.5741,,92,2160.938223004127,,
43,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,64,173,520,False,,0,kv_decode,ok,,1766545444.7638361,92,42.5741,,2389.3014,,64,2704.5217999998385,2689.2299,245.1074,length,20900.0,2389.3014,,64,26.78607228037451,,
43,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,64,173,521,False,,0,e2e_kv,ok,,1766545444.7638361,92,42.5741,,2389.3014,,64,2704.5217999998385,2689.2299,245.1074,length,20900.0,2431.8754999999996,,156,64.1480207354365,,
43,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,64,174,522,False,,1,prefill,ok,,1766545447.4685342,92,49.4855,,2468.1512,,0,2742.297600000029,2739.9466,206.5764,length,20900.0,49.4855,,92,1859.13045235473,,
43,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,64,174,523,False,,1,kv_decode,ok,,1766545447.4685342,92,49.4855,,2468.1512,,64,2742.297600000029,2739.9466,206.5764,length,20900.0,2468.1512,,64,25.93034008613411,,
43,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,64,174,524,False,,1,e2e_kv,ok,,1766545447.4685342,92,49.4855,,2468.1512,,64,2742.297600000029,2739.9466,206.5764,length,20900.0,2517.6367,,156,61.962871767797154,,
43,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,64,175,525,False,,2,prefill,ok,,1766545450.211728,92,53.3776,,2911.8098,,0,3208.953999999949,3185.7653,208.8432,length,20900.0,53.3776,,92,1723.5694373669853,,
43,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,64,175,526,False,,2,kv_decode,ok,,1766545450.211728,92,53.3776,,2911.8098,,64,3208.953999999949,3185.7653,208.8432,length,20900.0,2911.8098,,64,21.979457586824523,,
43,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,64,175,527,False,,2,e2e_kv,ok,,1766545450.211728,92,53.3776,,2911.8098,,64,3208.953999999949,3185.7653,208.8432,length,20900.0,2965.1874,,156,52.610502796551756,,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Hello,5,64,176,528,True,0,,prefill,ok,,1766545453.420832,1,11.21699999998782,10.796031951904297,459.78439999998955,459.7145690917969,0,,,,,45.1712,11.21699999998782,10.796031951904297,1,89.1503967193622,631.30419921875,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Hello,5,64,176,529,True,0,,kv_decode,ok,,1766545453.420832,1,11.21699999998782,10.796031951904297,459.78439999998955,459.7145690917969,64,,,,,45.1712,459.78439999998955,459.7145690917969,64,139.195675190375,631.30419921875,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Hello,5,64,176,530,True,0,,e2e_kv,ok,,1766545453.420832,1,11.21699999998782,10.796031951904297,459.78439999998955,459.7145690917969,64,,,,,45.1712,471.00139999997737,470.5106010437012,65,138.00383608202253,631.30419921875,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Hello,5,64,177,531,False,,0,prefill,ok,,1766545453.8934736,1,6.976200000053723,6.923264026641846,469.94569999992564,469.88824462890625,0,,,,,45.1712,6.976200000053723,6.923264026641846,1,143.3445142043375,631.30419921875,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Hello,5,64,177,532,False,,0,kv_decode,ok,,1766545453.8934736,1,6.976200000053723,6.923264026641846,469.94569999992564,469.88824462890625,64,,,,,45.1712,469.94569999992564,469.88824462890625,64,136.18594658917004,631.30419921875,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Hello,5,64,177,533,False,,0,e2e_kv,ok,,1766545453.8934736,1,6.976200000053723,6.923264026641846,469.94569999992564,469.88824462890625,64,,,,,45.1712,476.92189999997936,476.8115086555481,65,136.29065891082547,631.30419921875,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Hello,5,64,178,534,False,,1,prefill,ok,,1766545454.3710911,1,7.819400000016685,7.766016006469727,446.26229999994393,446.2060852050781,0,,,,,45.1712,7.819400000016685,7.766016006469727,1,127.88705015702818,631.30419921875,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Hello,5,64,178,535,False,,1,kv_decode,ok,,1766545454.3710911,1,7.819400000016685,7.766016006469727,446.26229999994393,446.2060852050781,64,,,,,45.1712,446.26229999994393,446.2060852050781,64,143.4134140392501,631.30419921875,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Hello,5,64,178,536,False,,1,e2e_kv,ok,,1766545454.3710911,1,7.819400000016685,7.766016006469727,446.26229999994393,446.2060852050781,64,,,,,45.1712,454.0816999999606,453.97210121154785,65,143.1460461850932,631.30419921875,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Hello,5,64,179,537,False,,2,prefill,ok,,1766545454.8257632,1,7.324899999957779,7.2775678634643555,439.7756999999274,439.7413024902344,0,,,,,45.1712,7.324899999957779,7.2775678634643555,1,136.52063509478137,631.30419921875,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Hello,5,64,179,538,False,,2,kv_decode,ok,,1766545454.8257632,1,7.324899999957779,7.2775678634643555,439.7756999999274,439.7413024902344,64,,,,,45.1712,439.7756999999274,439.7413024902344,64,145.5287320331946,631.30419921875,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Hello,5,64,179,539,False,,2,e2e_kv,ok,,1766545454.8257632,1,7.324899999957779,7.2775678634643555,439.7756999999274,439.7413024902344,64,,,,,45.1712,447.10059999988516,447.01887035369873,65,145.38115135613035,631.30419921875,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,180,540,True,0,,prefill,ok,,1766545455.2733338,18,10.7355,,138.8147,,0,2746.4800000000196,2725.6383,2545.2712,stop,999.89,10.7355,,18,1676.680173256951,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,180,541,True,0,,kv_decode,ok,,1766545455.2733338,18,10.7355,,138.8147,,34,2746.4800000000196,2725.6383,2545.2712,stop,999.89,138.8147,,34,244.93083225335647,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,180,542,True,0,,e2e_kv,ok,,1766545455.2733338,18,10.7355,,138.8147,,34,2746.4800000000196,2725.6383,2545.2712,stop,999.89,149.5502,,52,347.7093310473674,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,181,543,False,,0,prefill,ok,,1766545458.0200117,18,4.126,,132.6525,,0,307.2032999998555,289.3495,131.5933,stop,999.89,4.126,,18,4362.578768783325,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,181,544,False,,0,kv_decode,ok,,1766545458.0200117,18,4.126,,132.6525,,34,307.2032999998555,289.3495,131.5933,stop,999.89,132.6525,,34,256.3087766909783,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,181,545,False,,0,e2e_kv,ok,,1766545458.0200117,18,4.126,,132.6525,,34,307.2032999998555,289.3495,131.5933,stop,999.89,136.7785,,52,380.17670905880675,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,182,546,False,,1,prefill,ok,,1766545458.3274329,18,4.7035,,125.1494,,0,311.13530000016,289.913,129.7194,stop,999.89,4.7035,,18,3826.937387052195,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,182,547,False,,1,kv_decode,ok,,1766545458.3274329,18,4.7035,,125.1494,,34,311.13530000016,289.913,129.7194,stop,999.89,125.1494,,34,271.67529368898295,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,182,548,False,,1,e2e_kv,ok,,1766545458.3274329,18,4.7035,,125.1494,,34,311.13530000016,289.913,129.7194,stop,999.89,129.8529,,52,400.45312811650723,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,183,549,False,,2,prefill,ok,,1766545458.6386793,18,4.1729,,127.2667,,0,305.82460000005085,285.6939,131.7058,stop,999.89,4.1729,,18,4313.5469337870545,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,183,550,False,,2,kv_decode,ok,,1766545458.6386793,18,4.1729,,127.2667,,34,305.82460000005085,285.6939,131.7058,stop,999.89,127.2667,,34,267.1555088644555,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,183,551,False,,2,e2e_kv,ok,,1766545458.6386793,18,4.1729,,127.2667,,34,305.82460000005085,285.6939,131.7058,stop,999.89,131.4396,,52,395.6189763206826,,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Explain how backpressure works in an inference service and when to enable queueing.,83,64,184,552,True,0,,prefill,ok,,1766545458.944618,17,11.495899999999892,11.287296295166016,457.3998999999276,457.34234619140625,0,,,,,45.1712,11.495899999999892,11.287296295166016,17,1478.7880896667646,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Explain how backpressure works in an inference service and when to enable queueing.,83,64,184,553,True,0,,kv_decode,ok,,1766545458.944618,17,11.495899999999892,11.287296295166016,457.3998999999276,457.34234619140625,64,,,,,45.1712,457.3998999999276,457.34234619140625,64,139.92132486257677,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Explain how backpressure works in an inference service and when to enable queueing.,83,64,184,554,True,0,,e2e_kv,ok,,1766545458.944618,17,11.495899999999892,11.287296295166016,457.3998999999276,457.34234619140625,64,,,,,45.1712,468.8957999999275,468.62964248657227,81,172.7462690005168,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Explain how backpressure works in an inference service and when to enable queueing.,83,64,185,555,False,,0,prefill,ok,,1766545459.4145892,17,9.38199999995959,9.32863998413086,426.95129999992787,426.8921203613281,0,,,,,45.1712,9.38199999995959,9.32863998413086,17,1811.9803879847818,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Explain how backpressure works in an inference service and when to enable queueing.,83,64,185,556,False,,0,kv_decode,ok,,1766545459.4145892,17,9.38199999995959,9.32863998413086,426.95129999992787,426.8921203613281,64,,,,,45.1712,426.95129999992787,426.8921203613281,64,149.9000003045097,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Explain how backpressure works in an inference service and when to enable queueing.,83,64,185,557,False,,0,e2e_kv,ok,,1766545459.4145892,17,9.38199999995959,9.32863998413086,426.95129999992787,426.8921203613281,64,,,,,45.1712,436.33329999988746,436.220760345459,81,185.63790570195053,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Explain how backpressure works in an inference service and when to enable queueing.,83,64,186,558,False,,1,prefill,ok,,1766545459.8516102,17,6.933899999921778,6.884352207183838,424.13489999989906,424.0783386230469,0,,,,,45.1712,6.933899999921778,6.884352207183838,17,2451.7226957688717,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Explain how backpressure works in an inference service and when to enable queueing.,83,64,186,559,False,,1,kv_decode,ok,,1766545459.8516102,17,6.933899999921778,6.884352207183838,424.13489999989906,424.0783386230469,64,,,,,45.1712,424.13489999989906,424.0783386230469,64,150.8953872930882,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Explain how backpressure works in an inference service and when to enable queueing.,83,64,186,560,False,,1,e2e_kv,ok,,1766545459.8516102,17,6.933899999921778,6.884352207183838,424.13489999989906,424.0783386230469,64,,,,,45.1712,431.06879999982084,430.9626908302307,81,187.90503975243317,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Explain how backpressure works in an inference service and when to enable queueing.,83,64,187,561,False,,2,prefill,ok,,1766545460.2833312,17,7.672100000036153,7.620512008666992,426.2644000000364,426.19903564453125,0,,,,,45.1712,7.672100000036153,7.620512008666992,17,2215.820961655856,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Explain how backpressure works in an inference service and when to enable queueing.,83,64,187,562,False,,2,kv_decode,ok,,1766545460.2833312,17,7.672100000036153,7.620512008666992,426.2644000000364,426.19903564453125,64,,,,,45.1712,426.2644000000364,426.19903564453125,64,150.14155533512658,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Explain how backpressure works in an inference service and when to enable queueing.,83,64,187,563,False,,2,e2e_kv,ok,,1766545460.2833312,17,7.672100000036153,7.620512008666992,426.2644000000364,426.19903564453125,64,,,,,45.1712,433.93650000007256,433.81954765319824,81,186.6632560293648,633.025390625,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Hello,5,64,188,564,True,0,,prefill,ok,,1766545460.7180574,1,28.00999999999476,,1224.916099999973,,0,,,,,51.475968,28.00999999999476,,1,35.701535166018814,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Hello,5,64,188,565,True,0,,kv_decode,ok,,1766545460.7180574,1,28.00999999999476,,1224.916099999973,,64,,,,,51.475968,1224.916099999973,,64,52.2484764466737,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Hello,5,64,188,566,True,0,,e2e_kv,ok,,1766545460.7180574,1,28.00999999999476,,1224.916099999973,,64,,,,,51.475968,1252.9260999999678,,65,51.87855851993319,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Hello,5,64,189,567,False,,0,prefill,ok,,1766545461.9713433,1,21.01859999993394,,1121.167400000104,,0,,,,,51.475968,21.01859999993394,,1,47.57690807204776,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Hello,5,64,189,568,False,,0,kv_decode,ok,,1766545461.9713433,1,21.01859999993394,,1121.167400000104,,64,,,,,51.475968,1121.167400000104,,64,57.08335793566069,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Hello,5,64,189,569,False,,0,e2e_kv,ok,,1766545461.9713433,1,21.01859999993394,,1121.167400000104,,64,,,,,51.475968,1142.186000000038,,65,56.90841946933148,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Hello,5,64,190,570,False,,1,prefill,ok,,1766545463.1138816,1,16.101100000014412,,1153.4108999999262,,0,,,,,51.475968,16.101100000014412,,1,62.10755786866145,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Hello,5,64,190,571,False,,1,kv_decode,ok,,1766545463.1138816,1,16.101100000014412,,1153.4108999999262,,64,,,,,51.475968,1153.4108999999262,,64,55.48759769827396,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Hello,5,64,190,572,False,,1,e2e_kv,ok,,1766545463.1138816,1,16.101100000014412,,1153.4108999999262,,64,,,,,51.475968,1169.5119999999406,,65,55.57873711428639,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Hello,5,64,191,573,False,,2,prefill,ok,,1766545464.2838006,1,24.210999999922933,,1349.7495999999956,,0,,,,,51.475968,24.210999999922933,,1,41.30353971348491,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Hello,5,64,191,574,False,,2,kv_decode,ok,,1766545464.2838006,1,24.210999999922933,,1349.7495999999956,,64,,,,,51.475968,1349.7495999999956,,64,47.416202234844306,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Hello,5,64,191,575,False,,2,e2e_kv,ok,,1766545464.2838006,1,24.210999999922933,,1349.7495999999956,,64,,,,,51.475968,1373.9605999999185,,65,47.308489049834364,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,192,576,True,0,,prefill,ok,,1766545465.658238,26,75.7477,,616.8066,,0,948.8741000000118,923.7901,189.2851,length,999.89,75.7477,,26,343.2447453850084,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,192,577,True,0,,kv_decode,ok,,1766545465.658238,26,75.7477,,616.8066,,64,948.8741000000118,923.7901,189.2851,length,999.89,616.8066,,64,103.76023862260878,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,192,578,True,0,,e2e_kv,ok,,1766545465.658238,26,75.7477,,616.8066,,64,948.8741000000118,923.7901,189.2851,length,999.89,692.5543,,90,129.9537090449081,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,193,579,False,,0,prefill,ok,,1766545466.6072223,26,6.2871,,311.8374,,0,500.2346999999645,490.1289,137.5758,length,999.89,6.2871,,26,4135.4519571821675,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,193,580,False,,0,kv_decode,ok,,1766545466.6072223,26,6.2871,,311.8374,,64,500.2346999999645,490.1289,137.5758,length,999.89,311.8374,,64,205.23516422340617,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,193,581,False,,0,e2e_kv,ok,,1766545466.6072223,26,6.2871,,311.8374,,64,500.2346999999645,490.1289,137.5758,length,999.89,318.1245,,90,282.9081067317984,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,194,582,False,,1,prefill,ok,,1766545467.107563,26,5.5207,,288.7094,,0,487.24319999996624,464.7254,136.8833,length,999.89,5.5207,,26,4709.5477022841305,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,194,583,False,,1,kv_decode,ok,,1766545467.107563,26,5.5207,,288.7094,,64,487.24319999996624,464.7254,136.8833,length,999.89,288.7094,,64,221.67619066092064,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,194,584,False,,1,e2e_kv,ok,,1766545467.107563,26,5.5207,,288.7094,,64,487.24319999996624,464.7254,136.8833,length,999.89,294.2301,,90,305.88304867516956,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,195,585,False,,2,prefill,ok,,1766545467.59496,26,4.9246,,269.8301,,0,478.07699999998476,436.496,128.4956,length,999.89,4.9246,,26,5279.616618608618,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,195,586,False,,2,kv_decode,ok,,1766545467.59496,26,4.9246,,269.8301,,64,478.07699999998476,436.496,128.4956,length,999.89,269.8301,,64,237.1862887053742,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,195,587,False,,2,e2e_kv,ok,,1766545467.59496,26,4.9246,,269.8301,,64,478.07699999998476,436.496,128.4956,length,999.89,274.7547,,90,327.5649151770652,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,196,588,True,0,,prefill,ok,,1766545468.07317,1,29.86319999990883,,1313.713499999949,,0,,,,,74.824704,29.86319999990883,,1,33.486029628541246,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,196,589,True,0,,kv_decode,ok,,1766545468.07317,1,29.86319999990883,,1313.713499999949,,64,,,,,74.824704,1313.713499999949,,64,48.716862542710025,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,196,590,True,0,,e2e_kv,ok,,1766545468.07317,1,29.86319999990883,,1313.713499999949,,64,,,,,74.824704,1343.5766999998577,,65,48.378332253013085,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,197,591,False,,0,prefill,ok,,1766545469.4172435,1,17.954899999949703,,1275.82469999993,,0,,,,,74.824704,17.954899999949703,,1,55.695102729773005,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,197,592,False,,0,kv_decode,ok,,1766545469.4172435,1,17.954899999949703,,1275.82469999993,,64,,,,,74.824704,1275.82469999993,,64,50.16363141425582,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,197,593,False,,0,e2e_kv,ok,,1766545469.4172435,1,17.954899999949703,,1275.82469999993,,64,,,,,74.824704,1293.7795999998798,,65,50.24039643228726,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,198,594,False,,1,prefill,ok,,1766545470.711547,1,17.052599999942686,,1594.4498999999723,,0,,,,,74.824704,17.052599999942686,,1,58.64208390529075,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,198,595,False,,1,kv_decode,ok,,1766545470.711547,1,17.052599999942686,,1594.4498999999723,,64,,,,,74.824704,1594.4498999999723,,64,40.13923548178034,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,198,596,False,,1,e2e_kv,ok,,1766545470.711547,1,17.052599999942686,,1594.4498999999723,,64,,,,,74.824704,1611.502499999915,,65,40.33502895589888,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,199,597,False,,2,prefill,ok,,1766545472.3234427,1,31.58419999999751,,2000.682000000097,,0,,,,,74.824704,31.58419999999751,,1,31.66140032041587,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,199,598,False,,2,kv_decode,ok,,1766545472.3234427,1,31.58419999999751,,2000.682000000097,,64,,,,,74.824704,2000.682000000097,,64,31.989091719722023,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,199,599,False,,2,e2e_kv,ok,,1766545472.3234427,1,31.58419999999751,,2000.682000000097,,64,,,,,74.824704,2032.2662000000946,,65,31.983998946593204,,
50,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,64,200,600,True,0,,prefill,ok,,1766545474.3561254,10,10.5723,,23.3579,,0,1311.8323999999575,1280.1758,1226.8313,stop,268.1,10.5723,,10,945.8679757479451,,
50,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,64,200,601,True,0,,kv_decode,ok,,1766545474.3561254,10,10.5723,,23.3579,,11,1311.8323999999575,1280.1758,1226.8313,stop,268.1,23.3579,,11,470.93274652258975,,
50,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,64,200,602,True,0,,e2e_kv,ok,,1766545474.3561254,10,10.5723,,23.3579,,11,1311.8323999999575,1280.1758,1226.8313,stop,268.1,33.9302,,21,618.9176603733547,,
50,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,64,201,603,False,,0,prefill,ok,,1766545475.66817,10,2.748,,19.3274,,0,177.54000000013548,170.7339,139.1154,stop,268.1,2.748,,10,3639.0101892285297,,
50,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,64,201,604,False,,0,kv_decode,ok,,1766545475.66817,10,2.748,,19.3274,,11,177.54000000013548,170.7339,139.1154,stop,268.1,19.3274,,11,569.1401844014197,,
50,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,64,201,605,False,,0,e2e_kv,ok,,1766545475.66817,10,2.748,,19.3274,,11,177.54000000013548,170.7339,139.1154,stop,268.1,22.075400000000002,,21,951.2851409260986,,
50,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,64,202,606,False,,1,prefill,ok,,1766545475.8459036,10,2.3318,,20.4312,,0,182.30759999983093,160.7518,130.5971,stop,268.1,2.3318,,10,4288.532464190755,,
50,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,64,202,607,False,,1,kv_decode,ok,,1766545475.8459036,10,2.3318,,20.4312,,11,182.30759999983093,160.7518,130.5971,stop,268.1,20.4312,,11,538.3922628137359,,
50,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,64,202,608,False,,1,e2e_kv,ok,,1766545475.8459036,10,2.3318,,20.4312,,11,182.30759999983093,160.7518,130.5971,stop,268.1,22.763,,21,922.5497517901857,,
50,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,64,203,609,False,,2,prefill,ok,,1766545476.0283554,10,2.975,,21.1433,,0,164.26209999985986,157.2814,124.4499,stop,268.1,2.975,,10,3361.344537815126,,
