task_idx,scenario,backend,backend_kind,model,model_kind,params_millions,prompt,prompt_chars,gen_tokens_target,call_idx,sample_idx,is_warmup,warmup_idx,rep,mode,status,error,started_at_unix,prompt_tokens,prefill_ms,prefill_cuda_event_ms,kv_decode_ms,kv_decode_cuda_event_ms,gen_tokens,ollama_wall_ms,ollama_total_duration_ms,ollama_load_ms,ollama_done_reason,latency_ms,cuda_event_ms,tokens_total,tokens_per_s,gpu_peak_mb,hf_load_ms
24,medium,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,96,288,True,0,,prefill,ok,,1766544734.3501806,17,19.340900000088368,19.213119506835938,965.3376000001117,965.2725830078125,0,,,,,19.340900000088368,19.213119506835938,17,878.966335585331,539.29345703125,
24,medium,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,96,289,True,0,,kv_decode,ok,,1766544734.3501806,17,19.340900000088368,19.213119506835938,965.3376000001117,965.2725830078125,64,,,,,965.3376000001117,965.2725830078125,64,66.29804951137571,539.29345703125,
24,medium,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,96,290,True,0,,e2e_kv,ok,,1766544734.3501806,17,19.340900000088368,19.213119506835938,965.3376000001117,965.2725830078125,64,,,,,984.6785000002001,984.4857025146484,81,82.26035198288938,539.29345703125,
24,medium,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,97,291,False,,0,prefill,ok,,1766544735.3357372,17,14.046199999938835,13.96019172668457,639.1418999999132,639.0814819335938,0,,,,,14.046199999938835,13.96019172668457,17,1210.2917515110155,539.29345703125,
24,medium,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,97,292,False,,0,kv_decode,ok,,1766544735.3357372,17,14.046199999938835,13.96019172668457,639.1418999999132,639.0814819335938,64,,,,,639.1418999999132,639.0814819335938,64,100.13425813580473,539.29345703125,
24,medium,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,97,293,False,,0,e2e_kv,ok,,1766544735.3357372,17,14.046199999938835,13.96019172668457,639.1418999999132,639.0814819335938,64,,,,,653.188099999852,653.0416736602783,81,124.0071581218616,539.29345703125,
24,medium,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,98,294,False,,1,prefill,ok,,1766544735.989818,17,7.274300000062794,7.196671962738037,445.84389999999985,445.79022216796875,0,,,,,7.274300000062794,7.196671962738037,17,2336.9946248921888,539.29345703125,
24,medium,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,98,295,False,,1,kv_decode,ok,,1766544735.989818,17,7.274300000062794,7.196671962738037,445.84389999999985,445.79022216796875,64,,,,,445.84389999999985,445.79022216796875,64,143.54799964741028,539.29345703125,
24,medium,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,98,296,False,,1,e2e_kv,ok,,1766544735.989818,17,7.274300000062794,7.196671962738037,445.84389999999985,445.79022216796875,64,,,,,453.11820000006264,452.9868941307068,81,178.76130334201716,539.29345703125,
24,medium,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,99,297,False,,2,prefill,ok,,1766544736.443654,17,8.456500000193046,8.350720405578613,444.58540000005087,444.5317077636719,0,,,,,8.456500000193046,8.350720405578613,17,2010.2879441390555,539.29345703125,
24,medium,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,99,298,False,,2,kv_decode,ok,,1766544736.443654,17,8.456500000193046,8.350720405578613,444.58540000005087,444.5317077636719,64,,,,,444.58540000005087,444.5317077636719,64,143.954344879505,539.29345703125,
24,medium,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,99,299,False,,2,e2e_kv,ok,,1766544736.443654,17,8.456500000193046,8.350720405578613,444.58540000005087,444.5317077636719,64,,,,,453.0419000002439,452.8824281692505,81,178.79140980107223,539.29345703125,
25,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Summarize RLHF in one sentence.,31,64,100,300,True,0,,prefill,ok,,1766544736.8973622,9,5.682199999910154,5.617663860321045,238.1550000000061,238.11276245117188,0,,,,,5.682199999910154,5.617663860321045,9,1583.8935623776542,632.16455078125,265.8209999999599
25,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Summarize RLHF in one sentence.,31,64,100,301,True,0,,kv_decode,ok,,1766544736.8973622,9,5.682199999910154,5.617663860321045,238.1550000000061,238.11276245117188,64,,,,,238.1550000000061,238.11276245117188,64,268.73254813041234,632.16455078125,265.8209999999599
25,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Summarize RLHF in one sentence.,31,64,100,302,True,0,,e2e_kv,ok,,1766544736.8973622,9,5.682199999910154,5.617663860321045,238.1550000000061,238.11276245117188,64,,,,,243.83719999991627,243.73042631149292,73,299.38007818341526,632.16455078125,265.8209999999599
25,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Summarize RLHF in one sentence.,31,64,101,303,False,,0,prefill,ok,,1766544737.4076838,9,5.455700000084107,5.390336036682129,201.33239999995567,201.29177856445312,0,,,,,5.455700000084107,5.390336036682129,9,1649.6508238835077,632.16455078125,
25,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Summarize RLHF in one sentence.,31,64,101,304,False,,0,kv_decode,ok,,1766544737.4076838,9,5.455700000084107,5.390336036682129,201.33239999995567,201.29177856445312,64,,,,,201.33239999995567,201.29177856445312,64,317.88226832846624,632.16455078125,
25,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Summarize RLHF in one sentence.,31,64,101,305,False,,0,e2e_kv,ok,,1766544737.4076838,9,5.455700000084107,5.390336036682129,201.33239999995567,201.29177856445312,64,,,,,206.78810000003978,206.68211460113525,73,353.0183796842563,632.16455078125,
25,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Summarize RLHF in one sentence.,31,64,102,306,False,,1,prefill,ok,,1766544737.6151872,9,4.264299999931609,4.207615852355957,217.9602999999588,217.93280029296875,0,,,,,4.264299999931609,4.207615852355957,9,2110.545693348109,632.16455078125,
25,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Summarize RLHF in one sentence.,31,64,102,307,False,,1,kv_decode,ok,,1766544737.6151872,9,4.264299999931609,4.207615852355957,217.9602999999588,217.93280029296875,64,,,,,217.9602999999588,217.93280029296875,64,293.63145490262264,632.16455078125,
25,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Summarize RLHF in one sentence.,31,64,102,308,False,,1,e2e_kv,ok,,1766544737.6151872,9,4.264299999931609,4.207615852355957,217.9602999999588,217.93280029296875,64,,,,,222.22459999989042,222.1404161453247,73,328.49648508777153,632.16455078125,
25,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Summarize RLHF in one sentence.,31,64,103,309,False,,2,prefill,ok,,1766544737.8380868,9,4.0933999998742365,4.05072021484375,204.37079999987873,204.34329223632812,0,,,,,4.0933999998742365,4.05072021484375,9,2198.6612596561567,632.16455078125,
25,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Summarize RLHF in one sentence.,31,64,103,310,False,,2,kv_decode,ok,,1766544737.8380868,9,4.0933999998742365,4.05072021484375,204.37079999987873,204.34329223632812,64,,,,,204.37079999987873,204.34329223632812,64,313.15628260024414,632.16455078125,
25,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Summarize RLHF in one sentence.,31,64,103,311,False,,2,e2e_kv,ok,,1766544737.8380868,9,4.0933999998742365,4.05072021484375,204.37079999987873,204.34329223632812,64,,,,,208.46419999975296,208.39401245117188,73,350.1800309121974,632.16455078125,
26,micro,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.0,Hello,5,64,104,312,True,0,,prefill,ok,,1766544738.0470557,1,19.917099999929633,,1063.9699999999266,,0,,,,,19.917099999929633,,1,50.20811262701563,,
26,micro,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.0,Hello,5,64,104,313,True,0,,kv_decode,ok,,1766544738.0470557,1,19.917099999929633,,1063.9699999999266,,64,,,,,1063.9699999999266,,64,60.15207195692023,,
26,micro,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.0,Hello,5,64,104,314,True,0,,e2e_kv,ok,,1766544738.0470557,1,19.917099999929633,,1063.9699999999266,,64,,,,,1083.8870999998562,,65,59.96934551579092,,
26,micro,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.0,Hello,5,64,105,315,False,,0,prefill,ok,,1766544739.131353,1,16.95150000000467,,1065.8922000000075,,0,,,,,16.95150000000467,,1,58.99182963157977,,
26,micro,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.0,Hello,5,64,105,316,False,,0,kv_decode,ok,,1766544739.131353,1,16.95150000000467,,1065.8922000000075,,64,,,,,1065.8922000000075,,64,60.04359540298686,,
26,micro,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.0,Hello,5,64,105,317,False,,0,e2e_kv,ok,,1766544739.131353,1,16.95150000000467,,1065.8922000000075,,64,,,,,1082.8437000000122,,65,60.02713041595871,,
26,micro,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.0,Hello,5,64,106,318,False,,1,prefill,ok,,1766544740.2147677,1,17.027200000029552,,1101.7515000000913,,0,,,,,17.027200000029552,,1,58.72956211228296,,
26,micro,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.0,Hello,5,64,106,319,False,,1,kv_decode,ok,,1766544740.2147677,1,17.027200000029552,,1101.7515000000913,,64,,,,,1101.7515000000913,,64,58.089324135247104,,
26,micro,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.0,Hello,5,64,106,320,False,,1,e2e_kv,ok,,1766544740.2147677,1,17.027200000029552,,1101.7515000000913,,64,,,,,1118.7787000001208,,65,58.09906820713782,,
26,micro,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.0,Hello,5,64,107,321,False,,2,prefill,ok,,1766544741.3341272,1,15.969799999993484,,1071.7098999998598,,0,,,,,15.969799999993484,,1,62.61819183711806,,
26,micro,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.0,Hello,5,64,107,322,False,,2,kv_decode,ok,,1766544741.3341272,1,15.969799999993484,,1071.7098999998598,,64,,,,,1071.7098999998598,,64,59.71765307011569,,
26,micro,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.0,Hello,5,64,107,323,False,,2,e2e_kv,ok,,1766544741.3341272,1,15.969799999993484,,1071.7098999998598,,64,,,,,1087.6796999998533,,65,59.760240078038386,,
27,medium,hf_cpu_fp32,hf,models/gpt2-45m,hf,45.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,108,324,True,0,,prefill,ok,,1766544742.4224043,17,33.78300000008494,,1230.6139000002077,,0,,,,,33.78300000008494,,17,503.2116745095834,,
27,medium,hf_cpu_fp32,hf,models/gpt2-45m,hf,45.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,108,325,True,0,,kv_decode,ok,,1766544742.4224043,17,33.78300000008494,,1230.6139000002077,,64,,,,,1230.6139000002077,,64,52.006563553352684,,
27,medium,hf_cpu_fp32,hf,models/gpt2-45m,hf,45.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,108,326,True,0,,e2e_kv,ok,,1766544742.4224043,17,33.78300000008494,,1230.6139000002077,,64,,,,,1264.3969000002926,,81,64.06216275916309,,
27,medium,hf_cpu_fp32,hf,models/gpt2-45m,hf,45.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,109,327,False,,0,prefill,ok,,1766544743.6875844,17,29.552999999850726,,1299.103599999853,,0,,,,,29.552999999850726,,17,575.2377085265749,,
27,medium,hf_cpu_fp32,hf,models/gpt2-45m,hf,45.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,109,328,False,,0,kv_decode,ok,,1766544743.6875844,17,29.552999999850726,,1299.103599999853,,64,,,,,1299.103599999853,,64,49.26473916322551,,
27,medium,hf_cpu_fp32,hf,models/gpt2-45m,hf,45.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,109,329,False,,0,e2e_kv,ok,,1766544743.6875844,17,29.552999999850726,,1299.103599999853,,64,,,,,1328.6565999997038,,81,60.963833694890056,,
27,medium,hf_cpu_fp32,hf,models/gpt2-45m,hf,45.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,110,330,False,,1,prefill,ok,,1766544745.01681,17,35.207899999932124,,1268.393599999854,,0,,,,,35.207899999932124,,17,482.8461794095295,,
27,medium,hf_cpu_fp32,hf,models/gpt2-45m,hf,45.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,110,331,False,,1,kv_decode,ok,,1766544745.01681,17,35.207899999932124,,1268.393599999854,,64,,,,,1268.393599999854,,64,50.45752359520528,,
27,medium,hf_cpu_fp32,hf,models/gpt2-45m,hf,45.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,110,332,False,,1,e2e_kv,ok,,1766544745.01681,17,35.207899999932124,,1268.393599999854,,64,,,,,1303.601499999786,,81,62.135552927802934,,
27,medium,hf_cpu_fp32,hf,models/gpt2-45m,hf,45.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,111,333,False,,2,prefill,ok,,1766544746.3210437,17,38.140899999916655,,1268.081200000097,,0,,,,,38.140899999916655,,17,445.71575395539037,,
27,medium,hf_cpu_fp32,hf,models/gpt2-45m,hf,45.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,111,334,False,,2,kv_decode,ok,,1766544746.3210437,17,38.140899999916655,,1268.081200000097,,64,,,,,1268.081200000097,,64,50.46995413227095,,
27,medium,hf_cpu_fp32,hf,models/gpt2-45m,hf,45.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,111,335,False,,2,e2e_kv,ok,,1766544746.3210437,17,38.140899999916655,,1268.081200000097,,64,,,,,1306.2221000000136,,81,62.01089385947394,,
28,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Summarize RLHF in one sentence.,31,64,112,336,True,0,,prefill,ok,,1766544747.62779,9,104.63009999989481,,1618.1031999999504,,0,,,,,104.63009999989481,,9,86.01731241783243,,149.57550000008268
28,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Summarize RLHF in one sentence.,31,64,112,337,True,0,,kv_decode,ok,,1766544747.62779,9,104.63009999989481,,1618.1031999999504,,64,,,,,1618.1031999999504,,64,39.55248342627464,,149.57550000008268
28,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Summarize RLHF in one sentence.,31,64,112,338,True,0,,e2e_kv,ok,,1766544747.62779,9,104.63009999989481,,1618.1031999999504,,64,,,,,1722.7332999998453,,73,42.374521929776684,,149.57550000008268
28,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Summarize RLHF in one sentence.,31,64,113,339,False,,0,prefill,ok,,1766544749.5041947,9,34.2080000000351,,1573.295700000017,,0,,,,,34.2080000000351,,9,263.0963517303194,,
28,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Summarize RLHF in one sentence.,31,64,113,340,False,,0,kv_decode,ok,,1766544749.5041947,9,34.2080000000351,,1573.295700000017,,64,,,,,1573.295700000017,,64,40.67893912123405,,
28,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Summarize RLHF in one sentence.,31,64,113,341,False,,0,e2e_kv,ok,,1766544749.5041947,9,34.2080000000351,,1573.295700000017,,64,,,,,1607.503700000052,,73,45.412026112286796,,
28,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Summarize RLHF in one sentence.,31,64,114,342,False,,1,prefill,ok,,1766544751.1124928,9,28.371499999821026,,1508.5206000001108,,0,,,,,28.371499999821026,,9,317.2197451688058,,
28,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Summarize RLHF in one sentence.,31,64,114,343,False,,1,kv_decode,ok,,1766544751.1124928,9,28.371499999821026,,1508.5206000001108,,64,,,,,1508.5206000001108,,64,42.42567188011572,,
28,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Summarize RLHF in one sentence.,31,64,114,344,False,,1,e2e_kv,ok,,1766544751.1124928,9,28.371499999821026,,1508.5206000001108,,64,,,,,1536.8920999999318,,73,47.49845483622646,,
28,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Summarize RLHF in one sentence.,31,64,115,345,False,,2,prefill,ok,,1766544752.6501052,9,33.66170000003876,,1705.883999999969,,0,,,,,33.66170000003876,,9,267.3661758018649,,
28,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Summarize RLHF in one sentence.,31,64,115,346,False,,2,kv_decode,ok,,1766544752.6501052,9,33.66170000003876,,1705.883999999969,,64,,,,,1705.883999999969,,64,37.5172051558026,,
28,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Summarize RLHF in one sentence.,31,64,115,347,False,,2,e2e_kv,ok,,1766544752.6501052,9,33.66170000003876,,1705.883999999969,,64,,,,,1739.5457000000079,,73,41.96497970705781,,
29,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,100.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,116,348,True,0,,prefill,ok,,1766544754.3901677,17,55.106000000023414,54.97139358520508,666.8824999999288,666.734619140625,0,,,,,55.106000000023414,54.97139358520508,17,308.4963524841719,633.97998046875,
29,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,100.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,116,349,True,0,,kv_decode,ok,,1766544754.3901677,17,55.106000000023414,54.97139358520508,666.8824999999288,666.734619140625,64,,,,,666.8824999999288,666.734619140625,64,95.96893005890368,633.97998046875,
29,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,100.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,116,350,True,0,,e2e_kv,ok,,1766544754.3901677,17,55.106000000023414,54.97139358520508,666.8824999999288,666.734619140625,64,,,,,721.9884999999522,721.7060127258301,81,112.19015261324158,633.97998046875,
29,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,100.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,117,351,False,,0,prefill,ok,,1766544755.114309,17,14.096899999913148,14.036831855773926,635.9694000000218,635.8968505859375,0,,,,,14.096899999913148,14.036831855773926,17,1205.9388943742765,633.97998046875,
29,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,100.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,117,352,False,,0,kv_decode,ok,,1766544755.114309,17,14.096899999913148,14.036831855773926,635.9694000000218,635.8968505859375,64,,,,,635.9694000000218,635.8968505859375,64,100.63377263119547,633.97998046875,
29,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,100.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,117,353,False,,0,e2e_kv,ok,,1766544755.114309,17,14.096899999913148,14.036831855773926,635.9694000000218,635.8968505859375,64,,,,,650.0662999999349,649.9336824417114,81,124.60267514253255,633.97998046875,
29,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,100.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,118,354,False,,1,prefill,ok,,1766544755.765306,17,11.705699999993158,11.628543853759766,623.6206000000948,623.5579833984375,0,,,,,11.705699999993158,11.628543853759766,17,1452.2839300520207,633.97998046875,
29,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,100.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,118,355,False,,1,kv_decode,ok,,1766544755.765306,17,11.705699999993158,11.628543853759766,623.6206000000948,623.5579833984375,64,,,,,623.6206000000948,623.5579833984375,64,102.62650079229306,633.97998046875,
29,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,100.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,118,356,False,,1,e2e_kv,ok,,1766544755.765306,17,11.705699999993158,11.628543853759766,623.6206000000948,623.5579833984375,64,,,,,635.3263000000879,635.1865272521973,81,127.49354150770839,633.97998046875,
29,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,100.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,119,357,False,,2,prefill,ok,,1766544756.4015715,17,13.312699999914912,13.188096046447754,651.4898000000358,651.4503784179688,0,,,,,13.312699999914912,13.188096046447754,17,1276.9761205547074,633.97998046875,
29,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,100.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,119,358,False,,2,kv_decode,ok,,1766544756.4015715,17,13.312699999914912,13.188096046447754,651.4898000000358,651.4503784179688,64,,,,,651.4898000000358,651.4503784179688,64,98.23638067702133,633.97998046875,
29,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,100.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,119,359,False,,2,e2e_kv,ok,,1766544756.4015715,17,13.312699999914912,13.188096046447754,651.4898000000358,651.4503784179688,64,,,,,664.8024999999507,664.6384744644165,81,121.84069704913266,633.97998046875,
30,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Hello,5,64,120,360,True,0,,prefill,ok,,1766544757.067465,84,7676.3631,,2109.7897,,0,50095.22850000008,49939.3033,39951.898,stop,7676.3631,,84,10.942681958335191,,
30,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Hello,5,64,120,361,True,0,,kv_decode,ok,,1766544757.067465,84,7676.3631,,2109.7897,,38,50095.22850000008,49939.3033,39951.898,stop,2109.7897,,38,18.011273825064176,,
30,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Hello,5,64,120,362,True,0,,e2e_kv,ok,,1766544757.067465,84,7676.3631,,2109.7897,,38,50095.22850000008,49939.3033,39951.898,stop,9786.1528,,122,12.466594635636591,,
30,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Hello,5,64,121,363,False,,0,prefill,ok,,1766544807.1636233,84,59.2246,,1828.8694,,0,2206.203799999912,2179.2213,280.3052,stop,59.2246,,84,1418.32954549292,,
30,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Hello,5,64,121,364,False,,0,kv_decode,ok,,1766544807.1636233,84,59.2246,,1828.8694,,34,2206.203799999912,2179.2213,280.3052,stop,1828.8694,,34,18.590720583984837,,
30,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Hello,5,64,121,365,False,,0,e2e_kv,ok,,1766544807.1636233,84,59.2246,,1828.8694,,34,2206.203799999912,2179.2213,280.3052,stop,1888.094,,118,62.49688839644636,,
30,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Hello,5,64,122,366,False,,1,prefill,ok,,1766544809.370036,84,64.0141,,2010.9368,,0,2341.2450000000717,2337.4409,246.2951,stop,64.0141,,84,1312.2109035353149,,
30,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Hello,5,64,122,367,False,,1,kv_decode,ok,,1766544809.370036,84,64.0141,,2010.9368,,34,2341.2450000000717,2337.4409,246.2951,stop,2010.9368,,34,16.907542792990807,,
30,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Hello,5,64,122,368,False,,1,e2e_kv,ok,,1766544809.370036,84,64.0141,,2010.9368,,34,2341.2450000000717,2337.4409,246.2951,stop,2074.9509,,118,56.868815546430525,,
30,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Hello,5,64,123,369,False,,2,prefill,ok,,1766544811.7113981,84,70.8748,,2173.2799,,0,2524.92489999986,2521.9372,267.6929,stop,70.8748,,84,1185.1885296325354,,
30,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Hello,5,64,123,370,False,,2,kv_decode,ok,,1766544811.7113981,84,70.8748,,2173.2799,,34,2524.92489999986,2521.9372,267.6929,stop,2173.2799,,34,15.644556414477492,,
30,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Hello,5,64,123,371,False,,2,e2e_kv,ok,,1766544811.7113981,84,70.8748,,2173.2799,,34,2524.92489999986,2521.9372,267.6929,stop,2244.1547,,118,52.581045326331555,,
31,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,75.0,Summarize RLHF in one sentence.,31,64,124,372,True,0,,prefill,ok,,1766544814.2365167,9,11.209900000039852,10.669055938720703,446.69920000001184,446.603271484375,0,,,,,11.209900000039852,10.669055938720703,9,802.861756123427,632.3837890625,
31,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,75.0,Summarize RLHF in one sentence.,31,64,124,373,True,0,,kv_decode,ok,,1766544814.2365167,9,11.209900000039852,10.669055938720703,446.69920000001184,446.603271484375,64,,,,,446.69920000001184,446.603271484375,64,143.27314667229828,632.3837890625,
31,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,75.0,Summarize RLHF in one sentence.,31,64,124,374,True,0,,e2e_kv,ok,,1766544814.2365167,9,11.209900000039852,10.669055938720703,446.69920000001184,446.603271484375,64,,,,,457.9091000000517,457.2723274230957,73,159.42028669006962,632.3837890625,
31,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,75.0,Summarize RLHF in one sentence.,31,64,125,375,False,,0,prefill,ok,,1766544814.6967714,9,6.84400000000096,6.780928134918213,447.1725000000788,447.1212463378906,0,,,,,6.84400000000096,6.780928134918213,9,1315.0204558735736,632.3837890625,
31,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,75.0,Summarize RLHF in one sentence.,31,64,125,376,False,,0,kv_decode,ok,,1766544814.6967714,9,6.84400000000096,6.780928134918213,447.1725000000788,447.1212463378906,64,,,,,447.1725000000788,447.1212463378906,64,143.12150232849453,632.3837890625,
31,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,75.0,Summarize RLHF in one sentence.,31,64,125,377,False,,0,e2e_kv,ok,,1766544814.6967714,9,6.84400000000096,6.780928134918213,447.1725000000788,447.1212463378906,64,,,,,454.01650000007976,453.90217447280884,73,160.78710795750195,632.3837890625,
31,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,75.0,Summarize RLHF in one sentence.,31,64,126,378,False,,1,prefill,ok,,1766544815.151561,9,8.53200000005927,8.446975708007812,189.47909999997137,189.4318084716797,0,,,,,8.53200000005927,8.446975708007812,9,1054.8523206677776,632.3837890625,
31,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,75.0,Summarize RLHF in one sentence.,31,64,126,379,False,,1,kv_decode,ok,,1766544815.151561,9,8.53200000005927,8.446975708007812,189.47909999997137,189.4318084716797,64,,,,,189.47909999997137,189.4318084716797,64,337.7681232389729,632.3837890625,
31,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,75.0,Summarize RLHF in one sentence.,31,64,126,380,False,,1,e2e_kv,ok,,1766544815.151561,9,8.53200000005927,8.446975708007812,189.47909999997137,189.4318084716797,64,,,,,198.01110000003064,197.8787841796875,73,368.66620103614747,632.3837890625,
31,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,75.0,Summarize RLHF in one sentence.,31,64,127,381,False,,2,prefill,ok,,1766544815.3502607,9,3.9593999999851803,3.9096319675445557,177.84419999998136,177.78892517089844,0,,,,,3.9593999999851803,3.9096319675445557,9,2273.071677535406,632.3837890625,
