task_idx,scenario,backend,backend_kind,model,model_kind,params_millions,params_millions_config,prompt,prompt_chars,gen_tokens_target,batch_size_config,call_idx,sample_idx,is_warmup,warmup_idx,rep,mode,status,error,started_at_unix,batch_size,seq_len,prompt_tokens_raw,gen_tokens_raw,prefill_ms,prefill_cuda_event_ms,kv_decode_ms,kv_decode_cuda_event_ms,gpu_peak_mb,hf_load_ms,params_millions_measured,latency_ms,cuda_event_ms,tokens_total,tokens_per_s,gen_tokens
12,medium,hf_gpu_fp16_bs8,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,74,222,False,,1,prefill,ok,,1766554113.6799,8,17,136,512,4.129200000534183,4.069536209106445,197.18470000043453,197.1189727783203,646.6240234375,,0.102714,4.129200000534183,4.069536209106445,136,32936.16196415917,0
12,medium,hf_gpu_fp16_bs8,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,74,223,False,,1,kv_decode,ok,,1766554113.6799,8,17,136,512,4.129200000534183,4.069536209106445,197.18470000043453,197.1189727783203,646.6240234375,,0.102714,197.18470000043453,197.1189727783203,512,2596.550340867581,512
12,medium,hf_gpu_fp16_bs8,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,74,224,False,,1,e2e_kv,ok,,1766554113.6799,8,17,136,512,4.129200000534183,4.069536209106445,197.18470000043453,197.1189727783203,646.6240234375,,0.102714,201.31390000096872,201.18850898742676,648,3218.8537403372634,512
12,medium,hf_gpu_fp16_bs8,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,75,225,False,,2,prefill,ok,,1766554113.8835926,8,17,136,512,4.172699998889584,4.1102399826049805,191.2358999998105,191.172607421875,646.6240234375,,0.102714,4.172699998889584,4.1102399826049805,136,32592.80562613933,0
12,medium,hf_gpu_fp16_bs8,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,75,226,False,,2,kv_decode,ok,,1766554113.8835926,8,17,136,512,4.172699998889584,4.1102399826049805,191.2358999998105,191.172607421875,646.6240234375,,0.102714,191.2358999998105,191.172607421875,512,2677.321569854339,512
12,medium,hf_gpu_fp16_bs8,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,75,227,False,,2,e2e_kv,ok,,1766554113.8835926,8,17,136,512,4.172699998889584,4.1102399826049805,191.2358999998105,191.172607421875,646.6240234375,,0.102714,195.40859999870008,195.28284740447998,648,3316.1283587534567,512
12,medium,hf_gpu_fp16_bs8,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,76,228,False,,3,prefill,ok,,1766554114.0810378,8,17,136,512,3.979399998570443,3.919327974319458,188.7055999995937,188.6341094970703,646.6240234375,,0.102714,3.979399998570443,3.919327974319458,136,34176.006445407984,0
12,medium,hf_gpu_fp16_bs8,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,76,229,False,,3,kv_decode,ok,,1766554114.0810378,8,17,136,512,3.979399998570443,3.919327974319458,188.7055999995937,188.6341094970703,646.6240234375,,0.102714,188.7055999995937,188.6341094970703,512,2713.2210172941473,512
12,medium,hf_gpu_fp16_bs8,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,76,230,False,,3,e2e_kv,ok,,1766554114.0810378,8,17,136,512,3.979399998570443,3.919327974319458,188.7055999995937,188.6341094970703,646.6240234375,,0.102714,192.68499999816413,192.55343747138977,648,3363.0017905191066,512
12,medium,hf_gpu_fp16_bs8,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,77,231,False,,4,prefill,ok,,1766554114.2758183,8,17,136,512,4.049200000736164,3.98688006401062,189.84180000006745,189.76051330566406,646.6240234375,,0.102714,4.049200000736164,3.98688006401062,136,33586.88135317459,0
12,medium,hf_gpu_fp16_bs8,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,77,232,False,,4,kv_decode,ok,,1766554114.2758183,8,17,136,512,4.049200000736164,3.98688006401062,189.84180000006745,189.76051330566406,646.6240234375,,0.102714,189.84180000006745,189.76051330566406,512,2696.9824348474262,512
12,medium,hf_gpu_fp16_bs8,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,77,233,False,,4,e2e_kv,ok,,1766554114.2758183,8,17,136,512,4.049200000736164,3.98688006401062,189.84180000006745,189.76051330566406,646.6240234375,,0.102714,193.89100000080361,193.74739336967468,648,3342.083954372891,512
13,medium,hf_gpu_fp16_bs1,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,78,234,True,0,,prefill,ok,,1766554114.4722452,1,17,17,64,7.889399999839952,7.828000068664551,311.5932000000612,311.5212707519531,634.76806640625,,74.824704,7.889399999839952,7.828000068664551,17,2154.7899713976817,0
13,medium,hf_gpu_fp16_bs1,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,78,235,True,0,,kv_decode,ok,,1766554114.4722452,1,17,17,64,7.889399999839952,7.828000068664551,311.5932000000612,311.5212707519531,634.76806640625,,74.824704,311.5932000000612,311.5212707519531,64,205.39600992572184,64
13,medium,hf_gpu_fp16_bs1,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,78,236,True,0,,e2e_kv,ok,,1766554114.4722452,1,17,17,64,7.889399999839952,7.828000068664551,311.5932000000612,311.5212707519531,634.76806640625,,74.824704,319.48259999990114,319.3492708206177,81,253.53493429696974,64
13,medium,hf_gpu_fp16_bs1,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,79,237,False,,0,prefill,ok,,1766554114.7927146,1,17,17,64,6.071100000553997,6.016448020935059,323.7448999989283,323.7024841308594,634.76806640625,,74.824704,6.071100000553997,6.016448020935059,17,2800.1515373571056,0
13,medium,hf_gpu_fp16_bs1,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,79,238,False,,0,kv_decode,ok,,1766554114.7927146,1,17,17,64,6.071100000553997,6.016448020935059,323.7448999989283,323.7024841308594,634.76806640625,,74.824704,323.7448999989283,323.7024841308594,64,197.68651181906452,64
13,medium,hf_gpu_fp16_bs1,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,79,239,False,,0,e2e_kv,ok,,1766554114.7927146,1,17,17,64,6.071100000553997,6.016448020935059,323.7448999989283,323.7024841308594,634.76806640625,,74.824704,329.8159999994823,329.71893215179443,81,245.59148131117698,64
13,medium,hf_gpu_fp16_bs1,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,80,240,False,,1,prefill,ok,,1766554115.1234083,1,17,17,64,5.995700001221849,5.9389119148254395,336.8460000001505,336.8049011230469,634.76806640625,,74.824704,5.995700001221849,5.9389119148254395,17,2835.3653445862224,0
13,medium,hf_gpu_fp16_bs1,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,80,241,False,,1,kv_decode,ok,,1766554115.1234083,1,17,17,64,5.995700001221849,5.9389119148254395,336.8460000001505,336.8049011230469,634.76806640625,,74.824704,336.8460000001505,336.8049011230469,64,189.99780315031617,64
13,medium,hf_gpu_fp16_bs1,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,80,242,False,,1,e2e_kv,ok,,1766554115.1234083,1,17,17,64,5.995700001221849,5.9389119148254395,336.8460000001505,336.8049011230469,634.76806640625,,74.824704,342.8417000013724,342.7438130378723,81,236.26064157211846,64
13,medium,hf_gpu_fp16_bs1,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,81,243,False,,2,prefill,ok,,1766554115.4671757,1,17,17,64,5.974700001388555,5.919968128204346,330.7525000000169,330.70880126953125,634.76806640625,,74.824704,5.974700001388555,5.919968128204346,17,2845.3311456724355,0
13,medium,hf_gpu_fp16_bs1,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,81,244,False,,2,kv_decode,ok,,1766554115.4671757,1,17,17,64,5.974700001388555,5.919968128204346,330.7525000000169,330.70880126953125,634.76806640625,,74.824704,330.7525000000169,330.70880126953125,64,193.49815949991833,64
13,medium,hf_gpu_fp16_bs1,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,81,245,False,,2,e2e_kv,ok,,1766554115.4671757,1,17,17,64,5.974700001388555,5.919968128204346,330.7525000000169,330.70880126953125,634.76806640625,,74.824704,336.72720000140544,336.6287693977356,81,240.55080789333894,64
13,medium,hf_gpu_fp16_bs1,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,82,246,False,,3,prefill,ok,,1766554115.804756,1,17,17,64,6.18890000077954,6.132448196411133,334.1266000006726,334.07977294921875,634.76806640625,,74.824704,6.18890000077954,6.132448196411133,17,2746.8532369013424,0
13,medium,hf_gpu_fp16_bs1,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,82,247,False,,3,kv_decode,ok,,1766554115.804756,1,17,17,64,6.18890000077954,6.132448196411133,334.1266000006726,334.07977294921875,634.76806640625,,74.824704,334.1266000006726,334.07977294921875,64,191.54416320003006,64
13,medium,hf_gpu_fp16_bs1,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,82,248,False,,3,e2e_kv,ok,,1766554115.804756,1,17,17,64,6.18890000077954,6.132448196411133,334.1266000006726,334.07977294921875,634.76806640625,,74.824704,340.31550000145216,340.2122211456299,81,238.01443072576583,64
13,medium,hf_gpu_fp16_bs1,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,83,249,False,,4,prefill,ok,,1766554116.146118,1,17,17,64,5.910900001254049,5.849664211273193,332.840799999758,332.7979431152344,634.76806640625,,74.824704,5.910900001254049,5.849664211273193,17,2876.0425648197906,0
13,medium,hf_gpu_fp16_bs1,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,83,250,False,,4,kv_decode,ok,,1766554116.146118,1,17,17,64,5.910900001254049,5.849664211273193,332.840799999758,332.7979431152344,634.76806640625,,74.824704,332.840799999758,332.7979431152344,64,192.28411901439526,64
13,medium,hf_gpu_fp16_bs1,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,83,251,False,,4,e2e_kv,ok,,1766554116.146118,1,17,17,64,5.910900001254049,5.849664211273193,332.840799999758,332.7979431152344,634.76806640625,,74.824704,338.75170000101207,338.64760732650757,81,239.11319116555873,64
