task_idx,scenario,backend,backend_kind,model,model_kind,params_millions,params_millions_config,prompt,prompt_chars,gen_tokens_target,batch_size_config,call_idx,sample_idx,is_warmup,warmup_idx,rep,mode,status,error,started_at_unix,batch_size,seq_len,prompt_tokens_raw,prefill_ms,prefill_cuda_event_ms,kv_decode_ms,kv_decode_ms_equiv,kv_decode_ms_per_token,kv_decode_cuda_event_ms,gen_tokens_raw,gen_tokens_equiv,ollama_wall_ms,ollama_total_duration_ms,ollama_load_ms,ollama_done_reason,params_millions_measured,latency_ms,cuda_event_ms,tokens_total,tokens_per_s,gen_tokens,gpu_peak_mb,hf_load_ms
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Hello,5,64,1,176,530,True,0,,e2e_kv,ok,,1766553954.1212723,1,1,1,10.300799998731236,10.196191787719727,491.85530000067956,,,491.7729187011719,64,,,,,,45.1712,502.1560999994108,501.9691104888916,65,129.44182097972376,64,631.30419921875,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Hello,5,64,1,177,531,False,,0,prefill,ok,,1766553954.6257393,1,1,1,8.858700000928366,8.76972770690918,481.48650000075577,,,481.4242858886719,64,,,,,,45.1712,8.858700000928366,8.76972770690918,1,112.88338016810626,0,631.30419921875,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Hello,5,64,1,177,532,False,,0,kv_decode,ok,,1766553954.6257393,1,1,1,8.858700000928366,8.76972770690918,481.48650000075577,,,481.4242858886719,64,,,,,,45.1712,481.48650000075577,481.4242858886719,64,132.92169146985336,64,631.30419921875,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Hello,5,64,1,177,533,False,,0,e2e_kv,ok,,1766553954.6257393,1,1,1,8.858700000928366,8.76972770690918,481.48650000075577,,,481.4242858886719,64,,,,,,45.1712,490.34520000168413,490.19401359558105,65,132.55967428614935,64,631.30419921875,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Hello,5,64,1,178,534,False,,1,prefill,ok,,1766553955.116984,1,1,1,8.299799999804236,8.236063957214355,471.9717000007222,,,471.91143798828125,64,,,,,,45.1712,8.299799999804236,8.236063957214355,1,120.48483096262399,0,631.30419921875,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Hello,5,64,1,178,535,False,,1,kv_decode,ok,,1766553955.116984,1,1,1,8.299799999804236,8.236063957214355,471.9717000007222,,,471.91143798828125,64,,,,,,45.1712,471.9717000007222,471.91143798828125,64,135.60135067399608,64,631.30419921875,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Hello,5,64,1,178,536,False,,1,e2e_kv,ok,,1766553955.116984,1,1,1,8.299799999804236,8.236063957214355,471.9717000007222,,,471.91143798828125,64,,,,,,45.1712,480.27150000052643,480.1475019454956,65,135.34011491402,64,631.30419921875,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Hello,5,64,1,179,537,False,,2,prefill,ok,,1766553955.598135,1,1,1,8.172099998773774,8.108192443847656,478.855499999554,,,478.7978210449219,64,,,,,,45.1712,8.172099998773774,8.108192443847656,1,122.36756771821811,0,631.30419921875,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Hello,5,64,1,179,538,False,,2,kv_decode,ok,,1766553955.598135,1,1,1,8.172099998773774,8.108192443847656,478.855499999554,,,478.7978210449219,64,,,,,,45.1712,478.855499999554,478.7978210449219,64,133.65200984443032,64,631.30419921875,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Hello,5,64,1,179,539,False,,2,e2e_kv,ok,,1766553955.598135,1,1,1,8.172099998773774,8.108192443847656,478.855499999554,,,478.7978210449219,64,,,,,,45.1712,487.0275999983278,486.90601348876953,65,133.4626620754618,64,631.30419921875,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,1,180,540,True,0,,prefill,ok,,1766553956.0859435,1,,18,10.5256,,141.9431,267.18701176470586,4.174797058823529,,34,64,3190.338000000338,3139.2537,2943.9146,stop,999.89,10.5256,,18,1710.1162879075775,0,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,1,180,541,True,0,,kv_decode,ok,,1766553956.0859435,1,,18,10.5256,,141.9431,267.18701176470586,4.174797058823529,,34,64,3190.338000000338,3139.2537,2943.9146,stop,999.89,267.18701176470586,,64,239.53260144381798,64,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,1,180,542,True,0,,e2e_kv,ok,,1766553956.0859435,1,,18,10.5256,,141.9431,267.18701176470586,4.174797058823529,,34,64,3190.338000000338,3139.2537,2943.9146,stop,999.89,277.71261176470585,,82,295.2692694758679,64,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,1,181,543,False,,0,prefill,ok,,1766553959.2769337,1,,18,4.9742,,138.0267,259.81496470588235,4.059608823529412,,34,64,344.65970000019297,324.8888,160.8493,stop,999.89,4.9742,,18,3618.6723493225045,0,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,1,181,544,False,,0,kv_decode,ok,,1766553959.2769337,1,,18,4.9742,,138.0267,259.81496470588235,4.059608823529412,,34,64,344.65970000019297,324.8888,160.8493,stop,999.89,259.81496470588235,,64,246.3291522582225,64,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,1,181,545,False,,0,e2e_kv,ok,,1766553959.2769337,1,,18,4.9742,,138.0267,259.81496470588235,4.059608823529412,,34,64,344.65970000019297,324.8888,160.8493,stop,999.89,264.78916470588234,,82,309.68034545931084,64,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,1,182,546,False,,1,prefill,ok,,1766553959.6217802,1,,18,4.5617,,137.4128,258.6593882352941,4.04155294117647,,34,64,372.4974000015209,341.5525,167.6585,stop,999.89,4.5617,,18,3945.8973628252625,0,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,1,182,547,False,,1,kv_decode,ok,,1766553959.6217802,1,,18,4.5617,,137.4128,258.6593882352941,4.04155294117647,,34,64,372.4974000015209,341.5525,167.6585,stop,999.89,258.6593882352941,,64,247.42964265337727,64,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,1,182,548,False,,1,e2e_kv,ok,,1766553959.6217802,1,,18,4.5617,,137.4128,258.6593882352941,4.04155294117647,,34,64,372.4974000015209,341.5525,167.6585,stop,999.89,263.2210882352941,,82,311.5251918064406,64,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,1,183,549,False,,2,prefill,ok,,1766553959.9944115,1,,18,4.8808,,139.596,262.7689411764706,4.105764705882353,,34,64,371.16430000060063,335.6479,160.2435,stop,999.89,4.8808,,18,3687.920013112605,0,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,1,183,550,False,,2,kv_decode,ok,,1766553959.9944115,1,,18,4.8808,,139.596,262.7689411764706,4.105764705882353,,34,64,371.16430000060063,335.6479,160.2435,stop,999.89,262.7689411764706,,64,243.55998739218887,64,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,1,183,551,False,,2,e2e_kv,ok,,1766553959.9944115,1,,18,4.8808,,139.596,262.7689411764706,4.105764705882353,,34,64,371.16430000060063,335.6479,160.2435,stop,999.89,267.6497411764706,,82,306.37055593464817,64,,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,184,552,True,0,,prefill,ok,,1766553960.3660047,1,17,17,22.62669999981881,22.48236846923828,529.204700000264,,,529.0966796875,64,,,,,,45.1712,22.62669999981881,22.48236846923828,17,751.3247623443159,0,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,184,553,True,0,,kv_decode,ok,,1766553960.3660047,1,17,17,22.62669999981881,22.48236846923828,529.204700000264,,,529.0966796875,64,,,,,,45.1712,529.204700000264,529.0966796875,64,120.936189720099,64,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,184,554,True,0,,e2e_kv,ok,,1766553960.3660047,1,17,17,22.62669999981881,22.48236846923828,529.204700000264,,,529.0966796875,64,,,,,,45.1712,551.8314000000828,551.5790481567383,81,146.78396336270072,64,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,185,555,False,,0,prefill,ok,,1766553960.9195926,1,17,17,9.174299999358482,9.09062385559082,525.8088999999018,,,525.7100830078125,64,,,,,,45.1712,9.174299999358482,9.09062385559082,17,1853.0024090327038,0,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,185,556,False,,0,kv_decode,ok,,1766553960.9195926,1,17,17,9.174299999358482,9.09062385559082,525.8088999999018,,,525.7100830078125,64,,,,,,45.1712,525.8088999999018,525.7100830078125,64,121.71722464190309,64,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,185,557,False,,0,e2e_kv,ok,,1766553960.9195926,1,17,17,9.174299999358482,9.09062385559082,525.8088999999018,,,525.7100830078125,64,,,,,,45.1712,534.9831999992603,534.8007068634033,81,151.40662361007224,64,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,186,558,False,,1,prefill,ok,,1766553961.4577742,1,17,17,9.358100000099512,9.17193603515625,547.6964000008593,,,547.6300659179688,64,,,,,,45.1712,9.358100000099512,9.17193603515625,17,1816.608072132081,0,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,186,559,False,,1,kv_decode,ok,,1766553961.4577742,1,17,17,9.358100000099512,9.17193603515625,547.6964000008593,,,547.6300659179688,64,,,,,,45.1712,547.6964000008593,547.6300659179688,64,116.85305946852962,64,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,186,560,False,,1,e2e_kv,ok,,1766553961.4577742,1,17,17,9.358100000099512,9.17193603515625,547.6964000008593,,,547.6300659179688,64,,,,,,45.1712,557.0545000009588,556.802001953125,81,145.40767555034665,64,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,187,561,False,,2,prefill,ok,,1766553962.0184257,1,17,17,10.482899999260553,10.367391586303711,565.1443999995536,,,565.0821533203125,64,,,,,,45.1712,10.482899999260553,10.367391586303711,17,1621.6886549713488,0,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,187,562,False,,2,kv_decode,ok,,1766553962.0184257,1,17,17,10.482899999260553,10.367391586303711,565.1443999995536,,,565.0821533203125,64,,,,,,45.1712,565.1443999995536,565.0821533203125,64,113.2453935667602,64,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,187,563,False,,2,e2e_kv,ok,,1766553962.0184257,1,17,17,10.482899999260553,10.367391586303711,565.1443999995536,,,565.0821533203125,64,,,,,,45.1712,575.6272999988141,575.4495449066162,81,140.7160501250842,64,633.025390625,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Hello,5,64,1,188,564,True,0,,prefill,ok,,1766553962.5957956,1,1,1,35.417200000665616,,1600.929600001109,,,,64,,,,,,51.475968,35.417200000665616,,1,28.234868933207775,0,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Hello,5,64,1,188,565,True,0,,kv_decode,ok,,1766553962.5957956,1,1,1,35.417200000665616,,1600.929600001109,,,,64,,,,,,51.475968,1600.929600001109,,64,39.976773494571944,64,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Hello,5,64,1,188,566,True,0,,e2e_kv,ok,,1766553962.5957956,1,1,1,35.417200000665616,,1600.929600001109,,,,64,,,,,,51.475968,1636.3468000017747,,65,39.72263092391509,64,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Hello,5,64,1,189,567,False,,0,prefill,ok,,1766553964.2326114,1,1,1,20.000500000605825,,1695.6176000003325,,,,64,,,,,,51.475968,20.000500000605825,,1,49.99875002973473,0,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Hello,5,64,1,189,568,False,,0,kv_decode,ok,,1766553964.2326114,1,1,1,20.000500000605825,,1695.6176000003325,,,,64,,,,,,51.475968,1695.6176000003325,,64,37.744359341391274,64,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Hello,5,64,1,189,569,False,,0,e2e_kv,ok,,1766553964.2326114,1,1,1,20.000500000605825,,1695.6176000003325,,,,64,,,,,,51.475968,1715.6181000009383,,65,37.88721977225843,64,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Hello,5,64,1,190,570,False,,1,prefill,ok,,1766553965.948721,1,1,1,30.256399999416317,,1573.5513999989053,,,,64,,,,,,51.475968,30.256399999416317,,1,33.05085866194561,0,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Hello,5,64,1,190,571,False,,1,kv_decode,ok,,1766553965.948721,1,1,1,30.256399999416317,,1573.5513999989053,,,,64,,,,,,51.475968,1573.5513999989053,,64,40.67232884800873,64,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Hello,5,64,1,190,572,False,,1,e2e_kv,ok,,1766553965.948721,1,1,1,30.256399999416317,,1573.5513999989053,,,,64,,,,,,51.475968,1603.8077999983216,,65,40.52854712395589,64,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Hello,5,64,1,191,573,False,,2,prefill,ok,,1766553967.552931,1,1,1,28.996600000027684,,2027.1341000006942,,,,64,,,,,,51.475968,28.996600000027684,,1,34.4868019008796,0,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Hello,5,64,1,191,574,False,,2,kv_decode,ok,,1766553967.552931,1,1,1,28.996600000027684,,2027.1341000006942,,,,64,,,,,,51.475968,2027.1341000006942,,64,31.571665633752637,64,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Hello,5,64,1,191,575,False,,2,e2e_kv,ok,,1766553967.552931,1,1,1,28.996600000027684,,2027.1341000006942,,,,64,,,,,,51.475968,2056.130700000722,,65,31.612776366783095,64,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,192,576,True,0,,prefill,ok,,1766553969.6095357,1,,26,116.0903,,517.9066,517.9066,8.092290625,,64,64,866.6085000004387,828.1734,151.424,length,999.89,116.0903,,26,223.96358696635292,0,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,192,577,True,0,,kv_decode,ok,,1766553969.6095357,1,,26,116.0903,,517.9066,517.9066,8.092290625,,64,64,866.6085000004387,828.1734,151.424,length,999.89,517.9066,,64,123.57440511474464,64,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,192,578,True,0,,e2e_kv,ok,,1766553969.6095357,1,,26,116.0903,,517.9066,517.9066,8.092290625,,64,64,866.6085000004387,828.1734,151.424,length,999.89,633.9969,,90,141.95653007136156,64,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,193,579,False,,0,prefill,ok,,1766553970.4763753,1,,26,4.4185,,263.6022,263.6022,4.118784375,,64,64,508.0289999987144,462.8834,151.983,length,999.89,4.4185,,26,5884.349892497455,0,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,193,580,False,,0,kv_decode,ok,,1766553970.4763753,1,,26,4.4185,,263.6022,263.6022,4.118784375,,64,64,508.0289999987144,462.8834,151.983,length,999.89,263.6022,,64,242.79008293557487,64,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,193,581,False,,0,e2e_kv,ok,,1766553970.4763753,1,,26,4.4185,,263.6022,263.6022,4.118784375,,64,64,508.0289999987144,462.8834,151.983,length,999.89,268.0207,,90,335.7949591206948,64,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,194,582,False,,1,prefill,ok,,1766553970.9845474,1,,26,3.8184,,263.4244,263.4244,4.11600625,,64,64,485.15450000013516,453.1926,145.047,length,999.89,3.8184,,26,6809.13471611146,0,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,194,583,False,,1,kv_decode,ok,,1766553970.9845474,1,,26,3.8184,,263.4244,263.4244,4.11600625,,64,64,485.15450000013516,453.1926,145.047,length,999.89,263.4244,,64,242.95395567001387,64,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,194,584,False,,1,e2e_kv,ok,,1766553970.9845474,1,,26,3.8184,,263.4244,263.4244,4.11600625,,64,64,485.15450000013516,453.1926,145.047,length,999.89,267.2428,,90,336.77240322283706,64,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,195,585,False,,2,prefill,ok,,1766553971.4698467,1,,26,4.2116,,266.8528,266.8528,4.169575,,64,64,461.9863999996596,446.6936,134.8628,length,999.89,4.2116,,26,6173.425776427012,0,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,195,586,False,,2,kv_decode,ok,,1766553971.4698467,1,,26,4.2116,,266.8528,266.8528,4.169575,,64,64,461.9863999996596,446.6936,134.8628,length,999.89,266.8528,,64,239.8325968474005,64,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,195,587,False,,2,e2e_kv,ok,,1766553971.4698467,1,,26,4.2116,,266.8528,266.8528,4.169575,,64,64,461.9863999996596,446.6936,134.8628,length,999.89,271.0644,,90,332.0244192892907,64,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,1,196,588,True,0,,prefill,ok,,1766553971.9320636,1,1,1,38.73649999877671,,1948.037199999817,,,,64,,,,,,74.824704,38.73649999877671,,1,25.81544538178668,0,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,1,196,589,True,0,,kv_decode,ok,,1766553971.9320636,1,1,1,38.73649999877671,,1948.037199999817,,,,64,,,,,,74.824704,1948.037199999817,,64,32.85358205685498,64,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,1,196,590,True,0,,e2e_kv,ok,,1766553971.9320636,1,1,1,38.73649999877671,,1948.037199999817,,,,64,,,,,,74.824704,1986.7736999985937,,65,32.716358184148504,64,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,1,197,591,False,,0,prefill,ok,,1766553973.9193482,1,1,1,22.28099999956612,,2253.120299999864,,,,64,,,,,,74.824704,22.28099999956612,,1,44.88128899149379,0,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,1,197,592,False,,0,kv_decode,ok,,1766553973.9193482,1,1,1,22.28099999956612,,2253.120299999864,,,,64,,,,,,74.824704,2253.120299999864,,64,28.40505231789171,64,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,1,197,593,False,,0,e2e_kv,ok,,1766553973.9193482,1,1,1,22.28099999956612,,2253.120299999864,,,,64,,,,,,74.824704,2275.40129999943,,65,28.566389585879325,64,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,1,198,594,False,,1,prefill,ok,,1766553976.1952877,1,1,1,39.53739999997197,,2044.9284999995143,,,,64,,,,,,74.824704,39.53739999997197,,1,25.292507853341622,0,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,1,198,595,False,,1,kv_decode,ok,,1766553976.1952877,1,1,1,39.53739999997197,,2044.9284999995143,,,,64,,,,,,74.824704,2044.9284999995143,,64,31.296937765802177,64,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,1,198,596,False,,1,e2e_kv,ok,,1766553976.1952877,1,1,1,39.53739999997197,,2044.9284999995143,,,,64,,,,,,74.824704,2084.4658999994863,,65,31.183047897313177,64,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,1,199,597,False,,2,prefill,ok,,1766553978.2822149,1,1,1,23.684100000537,,1883.943000000727,,,,64,,,,,,74.824704,23.684100000537,,1,42.22241925922144,0,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,1,199,598,False,,2,kv_decode,ok,,1766553978.2822149,1,1,1,23.684100000537,,1883.943000000727,,,,64,,,,,,74.824704,1883.943000000727,,64,33.97130380270279,64,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,1,199,599,False,,2,e2e_kv,ok,,1766553978.2822149,1,1,1,23.684100000537,,1883.943000000727,,,,64,,,,,,74.824704,1907.627100001264,,65,34.07374533521616,64,,
50,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,64,1,200,600,True,0,,prefill,ok,,1766553980.190652,1,,10,8.5149,,23.2184,135.08887272727273,2.1107636363636364,,11,64,1328.1182999999146,1278.0936,1211.8144,stop,268.1,8.5149,,10,1174.4119132344479,0,,
50,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,64,1,200,601,True,0,,kv_decode,ok,,1766553980.190652,1,,10,8.5149,,23.2184,135.08887272727273,2.1107636363636364,,11,64,1328.1182999999146,1278.0936,1211.8144,stop,268.1,135.08887272727273,,64,473.7621886090342,64,,
50,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,64,1,200,602,True,0,,e2e_kv,ok,,1766553980.190652,1,,10,8.5149,,23.2184,135.08887272727273,2.1107636363636364,,11,64,1328.1182999999146,1278.0936,1211.8144,stop,268.1,143.60377272727274,,74,515.306795877419,64,,
50,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,64,1,201,603,False,,0,prefill,ok,,1766553981.5193884,1,,10,3.1635,,21.7523,126.55883636363637,1.9774818181818183,,11,64,214.54140000059851,179.5575,144.7523,stop,268.1,3.1635,,10,3161.05579263474,0,,
50,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,64,1,201,604,False,,0,kv_decode,ok,,1766553981.5193884,1,,10,3.1635,,21.7523,126.55883636363637,1.9774818181818183,,11,64,214.54140000059851,179.5575,144.7523,stop,268.1,126.55883636363637,,64,505.69365078635354,64,,
50,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,64,1,201,605,False,,0,e2e_kv,ok,,1766553981.5193884,1,,10,3.1635,,21.7523,126.55883636363637,1.9774818181818183,,11,64,214.54140000059851,179.5575,144.7523,stop,268.1,129.72233636363637,,74,570.4491768677673,64,,
50,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,64,1,202,606,False,,1,prefill,ok,,1766553981.7349634,1,,10,2.4161,,20.7864,120.93905454545455,1.8896727272727274,,11,64,219.04250000079628,181.0611,144.9699,stop,268.1,2.4161,,10,4138.90153553247,0,,
50,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,64,1,202,607,False,,1,kv_decode,ok,,1766553981.7349634,1,,10,2.4161,,20.7864,120.93905454545455,1.8896727272727274,,11,64,219.04250000079628,181.0611,144.9699,stop,268.1,120.93905454545455,,64,529.1921641073009,64,,
50,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,64,1,202,608,False,,1,e2e_kv,ok,,1766553981.7349634,1,,10,2.4161,,20.7864,120.93905454545455,1.8896727272727274,,11,64,219.04250000079628,181.0611,144.9699,stop,268.1,123.35515454545455,,74,599.8938615307891,64,,
50,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,64,1,203,609,False,,2,prefill,ok,,1766553981.9541326,1,,10,2.1907,,19.8582,115.53861818181818,1.805290909090909,,11,64,206.007500000851,174.2934,143.1581,stop,268.1,2.1907,,10,4564.75099283334,0,,
50,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,64,1,203,610,False,,2,kv_decode,ok,,1766553981.9541326,1,,10,2.1907,,19.8582,115.53861818181818,1.805290909090909,,11,64,206.007500000851,174.2934,143.1581,stop,268.1,115.53861818181818,,64,553.927344875165,64,,
50,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,64,1,203,611,False,,2,e2e_kv,ok,,1766553981.9541326,1,,10,2.1907,,19.8582,115.53861818181818,1.805290909090909,,11,64,206.007500000851,174.2934,143.1581,stop,268.1,117.72931818181819,,74,628.5605076359677,64,,
51,micro,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Hello,5,64,1,204,612,True,0,,prefill,ok,,1766553982.1603909,1,,11,93.3581,,266.1056,266.1056,4.1579,,64,64,598.9709999994375,540.3864,141.179,length,999.89,93.3581,,11,117.82587691908897,0,,
51,micro,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Hello,5,64,1,204,613,True,0,,kv_decode,ok,,1766553982.1603909,1,,11,93.3581,,266.1056,266.1056,4.1579,,64,64,598.9709999994375,540.3864,141.179,length,999.89,266.1056,,64,240.50602467591813,64,,
51,micro,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Hello,5,64,1,204,614,True,0,,e2e_kv,ok,,1766553982.1603909,1,,11,93.3581,,266.1056,266.1056,4.1579,,64,64,598.9709999994375,540.3864,141.179,length,999.89,359.46369999999996,,75,208.64415516782367,64,,
